Glofortos,0,0,14,14
Hokage,0,0,14,14
KimDota2,0,0,14,14
LegendAI,0,0,14,14
LiRuiFeng,0,0,14,14
Lorthos,0,0,14,14
mnpk,0,0,14,14
NethervoidES,0,0,14,14
omusubiyama,0,0,14,14
Paulo,0,0,14,14
Pitorak,0,0,14,14
Saint,0,0,14,14
senapoke,0,0,14,14
SilverR1,0,0,14,14
Skye,0,0,14,14
SUDAL,0,0,14,14
Supremacy,0,0,14,14
thestampede,0,0,14,14
Three,0,0,14,14
TTRR,0,0,14,14
군필여고생,0,0,14,14
세리오닌,0,0,14,14
은밀한청소부,0,0,14,14
조치,0,0,14,14
yoyomanhihi,0,0,14,14
action,13,0,0,13
HighROller,13,0,0,13
makio,13,0,0,13
Norberigrum,13,0,0,13
shishiodoshi,13,0,0,13
superlubo,13,0,0,13
ユウキ・テルミ,13,0,0,13
BlackFireIce,9,4,0,13
Castle,9,4,0,13
charman,9,4,0,13
Chikado,9,4,0,13
Dragenest,9,4,0,13
gen,9,4,0,13
lic,9,4,0,13
Tunak,9,4,0,13
강재,9,4,0,13
돌선생,9,4,0,13
只是路過,9,4,0,13
Preacher,8,5,0,13
timeway,8,0,5,13
UnlikelyHero,8,5,0,13
용이,8,0,5,13
非洲人的極限,8,5,0,13
bingyou,7,6,0,13
Ghrhhh,7,0,6,13
Lucasdmnasc,7,0,6,13
Lutero94,7,0,6,13
Magizmicka,7,6,0,13
MightyBanana,7,0,6,13
mockingjay,7,0,6,13
tibolt,7,0,6,13
YOzzz,7,6,0,13
장조림,7,6,0,13
伊藤園,7,6,0,13
西陵珩,7,6,0,13
Arrivider4i,6,0,7,13
Damz,6,7,0,13
Graves,6,7,0,13
LiveHigh,6,7,0,13
lke,6,7,0,13
Luinatar,6,7,0,13
Mindowner,6,7,0,13
Moosey,6,7,0,13
Ranke,6,0,7,13
SashaRain,6,7,0,13
sekatomar,6,7,0,13
Tineyo,6,7,0,13
ぽよみ,6,7,0,13
킹무성,6,7,0,13
諾娃,6,0,7,13
adelkzn,5,0,8,13
arc,5,0,8,13
Paladron,5,8,0,13
Paperninja,5,0,8,13
PartyPoller,5,0,8,13
Pidgeotto,5,0,8,13
SneakyTurtle,5,8,0,13
sofame,5,8,0,13
Zyune,5,0,8,13
지존미네짱,5,8,0,13
agata0128,4,4,5,13
Aymen,4,9,0,13
chewlen,4,4,5,13
DHUG,4,9,0,13
DTBonnie,4,9,0,13
Janschi,4,9,0,13
kackey,4,0,9,13
kanylee,4,9,0,13
kikorin,4,4,5,13
Kratos,4,0,9,13
NORE,4,4,5,13
Pozii,4,4,5,13
Ray,4,4,5,13
Shads,4,9,0,13
Shagura,4,9,0,13
Starlax,4,9,0,13
Sunnyqtx,4,4,5,13
YelloRambo,4,0,9,13
you11td,4,9,0,13
Lincoln,0,13,0,13
Madbutcher,0,13,0,13
Yishiki,0,13,0,13
부계키우는사람,0,13,0,13
철면수심,0,13,0,13
투야,0,13,0,13
alto,0,8,5,13
Andrinay,0,8,5,13
Avengers,0,8,5,13
Infamous,0,8,5,13
JUNK,0,8,5,13
MiLkAT,0,8,5,13
PHONETAP,0,8,5,13
RamzanPWNZ,0,8,5,13
뀨뀨,0,8,5,13
Alkharim,0,7,6,13
doudou29,0,7,6,13
Mirage88,0,7,6,13
Niizuma,0,7,6,13
Runaways13,0,7,6,13
Sacrament,0,7,6,13
Shappa,0,7,6,13
Simplez,0,7,6,13
SpaceCreated,0,7,6,13
오빠차,0,7,6,13
學姐的花內褲,0,7,6,13
清秋皓月,0,7,6,13
AggroIsHard,0,6,7,13
algis1,0,6,7,13
Archer,0,6,7,13
Aurora,0,6,7,13
Dan,0,6,7,13
denker,0,6,7,13
Dinocchio,0,6,7,13
KingOscarV,0,6,7,13
Master,0,6,7,13
MrClowny,0,6,7,13
NoPain,0,6,7,13
philosophian,0,6,7,13
Ubiquitous,0,6,7,13
Untouchable,0,6,7,13
ZinniZ,0,6,7,13
ベーコン,0,6,7,13
butfriend,0,5,8,13
Mansion,0,5,8,13
Oso7,0,5,8,13
RalA,0,5,8,13
rebobson,0,5,8,13
StrayCat,0,5,8,13
ynmJaden,0,5,8,13
七節睡三節,0,5,8,13
戀愛歐普拉斯,0,5,8,13
count255,0,4,9,13
Grenelle,0,4,9,13
hanniballz2,0,4,9,13
INDIGO,0,4,9,13
Inventor,0,4,9,13
JTizzle,0,4,9,13
KoyaKeizai,0,4,9,13
LiamMega,0,4,9,13
Matdoc,0,4,9,13
PenguiNaru,0,4,9,13
qbasic,0,4,9,13
rost7,0,4,9,13
viopalestis,0,4,9,13
케케키키,0,4,9,13
ChrisLeBlanc,0,0,13,13
daishi,0,0,13,13
DeathWish,0,0,13,13
Furfrou,0,0,13,13
JakePhinney,0,0,13,13
kks2049,0,0,13,13
Lagrange,0,0,13,13
MaineCoon,0,0,13,13
Waterrupt,0,0,13,13
Yess,0,0,13,13
ZAM,0,0,13,13
뚝딱이는까까좋아,0,0,13,13
Aaron,12,0,0,12
Andreasv13,12,0,0,12
Aresk,12,0,0,12
ckl,12,0,0,12
DeliZ,12,0,0,12
dwims1st,12,0,0,12
ForeverYi,12,0,0,12
MorgaMagnum,12,0,0,12
Nameless,12,0,0,12
Neilyo,12,0,0,12
Nxek,12,0,0,12
RageSquad,12,0,0,12
samzorz,12,0,0,12
Shyreks,12,0,0,12
Squid,12,0,0,12
Switters,12,0,0,12
wkyew90,12,0,0,12
Yak,12,0,0,12
Zhu,12,0,0,12
МодныйОрк,12,0,0,12
小寶,12,0,0,12
戰鬥傑夫,12,0,0,12
BigBen,8,4,0,12
bruschi,8,4,0,12
Chickenfoot,8,4,0,12
elitelite,8,4,0,12
gcttirth,8,4,0,12
JungMin,8,4,0,12
Petuh671,8,4,0,12
raizin,8,4,0,12
Shadowrun,8,4,0,12
Vent,8,4,0,12
おるどりっち,8,4,0,12
天極昊,8,4,0,12
Anubis,7,0,5,12
azabu,7,0,5,12
Dementio,7,5,0,12
ZümrüdüAnka,7,5,0,12
마르라라,7,5,0,12
瘋狂貓咪,7,5,0,12
Bachi,6,6,0,12
bang2kwak,6,6,0,12
Bogossdu92,6,6,0,12
crypttonight,6,6,0,12
edwardtzj,6,6,0,12
Envoy,6,6,0,12
fro0zenwrath,6,0,6,12
HITMAN,6,6,0,12
Juggernaut,6,6,0,12
lightman,6,0,6,12
lolpop,6,6,0,12
Macg,6,6,0,12
mondemon9,6,6,0,12
NotoriousH2,6,6,0,12
OKCKING,6,0,6,12
Oki9155,6,6,0,12
outworld,6,6,0,12
paypay,6,6,0,12
Piol,6,6,0,12
screamofsky,6,6,0,12
Snail,6,0,6,12
SneerySpace,6,6,0,12
Terrifictaco,6,0,6,12
ThaLucky1,6,0,6,12
Whitebird,6,0,6,12
yaya,6,6,0,12
Zone,6,6,0,12
라커룸,6,6,0,12
그림자멀록,6,6,0,12
행복한발바닥,6,6,0,12
好啊黝,6,6,0,12
歐尼尼醬,6,6,0,12
蘆洲劉德華,6,6,0,12
蠟筆,6,6,0,12
BlackJack,5,0,7,12
Dexter,5,7,0,12
DrEddy,5,0,7,12
GamdurPLelit,5,7,0,12
Jin,5,7,0,12
KrzegoszPL,5,0,7,12
maxx,5,7,0,12
pon12121,5,0,7,12
PThompson,5,7,0,12
Ramses,5,7,0,12
richMizer,5,7,0,12
Ultrabob,5,0,7,12
Wolder,5,0,7,12
엄청난마법사,5,7,0,12
眼睛業障重,5,0,7,12
Asher,4,0,8,12
Aview,4,8,0,12
Bebetitoz,4,8,0,12
bvn,4,8,0,12
clear,4,8,0,12
clownJP,4,8,0,12
Darkham,4,8,0,12
Diamantis,4,8,0,12
Hiro,4,0,8,12
Icarox,4,8,0,12
iEatChildren,4,0,8,12
moarmoar,4,0,8,12
Mystery,4,8,0,12
nicosm23,4,8,0,12
Oinor,4,8,0,12
Polygonz,4,0,8,12
Prince87,4,0,8,12
ryshoe,4,8,0,12
shadowf1end,4,8,0,12
Ting,4,0,8,12
Turbon1ck,4,0,8,12
리신,4,8,0,12
本多忠勝,4,8,0,12
Ampzyh,0,12,0,12
Atan,0,12,0,12
Brimba,0,12,0,12
Druideon,0,12,0,12
Edelweiss,0,12,0,12
fishou,0,12,0,12
Hibadino,0,12,0,12
Hoki,0,12,0,12
Joon,0,12,0,12
Kartigan,0,12,0,12
Ler,0,12,0,12
MaggoGx,0,12,0,12
Meruem,0,12,0,12
noraNeko,0,12,0,12
oOhumaOo,0,12,0,12
Paulik,0,12,0,12
Plevb,0,12,0,12
ProfiX,0,12,0,12
Ttoile,0,12,0,12
Zockym,0,12,0,12
まんぞく,0,12,0,12
モジャ,0,12,0,12
Christian91,0,7,5,12
IwillHuntYou,0,7,5,12
Randmdude,0,7,5,12
rop,0,7,5,12
safo20,0,7,5,12
SaGeek,0,7,5,12
Sam,0,7,5,12
VanHalen,0,7,5,12
曉夢,0,7,5,12
雨之神,0,7,5,12
Astronaut,0,6,6,12
badajimpom,0,6,6,12
CoravStenom,0,6,6,12
CRC,0,6,6,12
Goudhout,0,6,6,12
Heaven,0,6,6,12
HikigayaTai,0,6,6,12
IosuStyle,0,6,6,12
Morts,0,6,6,12
Nikolai,0,6,6,12
pretok,0,6,6,12
Schez0,0,6,6,12
Sorato,0,6,6,12
Supakitch,0,6,6,12
TheKraken,0,6,6,12
Touretto,0,6,6,12
UchihaItachi,0,6,6,12
카히드라이,0,6,6,12
행복꽃사슴농장,0,6,6,12
후니,0,6,6,12
亡靈束褲,0,6,6,12
将希,0,6,6,12
研社人,0,6,6,12
acidz,0,5,7,12
Alanlol,0,5,7,12
daniel,0,5,7,12
flamingobums,0,5,7,12
Highlife,0,5,7,12
OakHeart,0,5,7,12
randomer22,0,5,7,12
Surion,0,5,7,12
권우탄,0,5,7,12
AlphaSai,0,4,8,12
Bananaramic,0,4,8,12
BouncyBear,0,4,8,12
ClicClac,0,4,8,12
DCP,0,4,8,12
Evakos,0,4,8,12
Jia,0,4,8,12
joek,0,4,8,12
MrZaB,0,4,8,12
orochi,0,4,8,12
Pillo,0,4,8,12
Sarkhan,0,4,8,12
Zeni,0,4,8,12
りゃおす,0,4,8,12
누구야,0,4,8,12
哈根大濕,0,4,8,12
茶葉2倍,0,4,8,12
Alfred,0,0,12,12
Alison,0,0,12,12
Apollion,0,0,12,12
apsolZ,0,0,12,12
AvisGod,0,0,12,12
chking,0,0,12,12
coi,0,0,12,12
Dordzhi08,0,0,12,12
DoubleDraw,0,0,12,12
ForeverPladi,0,0,12,12
GreenMango,0,0,12,12
GRESHNIK,0,0,12,12
Inoha,0,0,12,12
Invictus,0,0,12,12
Jam,0,0,12,12
jm1,0,0,12,12
Kohai,0,0,12,12
Lisa,0,0,12,12
MacaW,0,0,12,12
mico,0,0,12,12
moonshine,0,0,12,12
NaSoMaNiAC,0,0,12,12
Noky,0,0,12,12
NYChar,0,0,12,12
Papapousey,0,0,12,12
Pavelingbook,0,0,12,12
Shadybunny,0,0,12,12
Soulmate,0,0,12,12
TheGHP,0,0,12,12
tuVai,0,0,12,12
Yusei,0,0,12,12
Zeler,0,0,12,12
가짜자유,0,0,12,12
개굴진영,0,0,12,12
김정윤,0,0,12,12
난정말강하지,0,0,12,12
뚜루뚜빠라빠라,0,0,12,12
삘라뿅,0,0,12,12
소리없는검,0,0,12,12
순서,0,0,12,12
三重殺神,0,0,12,12
楓葉,0,0,12,12
歹丸歐郎,0,0,12,12
熊貓可可愛,0,0,12,12
Astrogation,11,0,0,11
Blauwedruif,11,0,0,11
civila,11,0,0,11
Crash,11,0,0,11
Dacchyeo,11,0,0,11
Diplomacia,11,0,0,11
JohnWall,11,0,0,11
Law,11,0,0,11
Lion,11,0,0,11
mainecoon,11,0,0,11
MainThing,11,0,0,11
osanpo,11,0,0,11
RigaRdo,11,0,0,11
Sironeko0919,11,0,0,11
Spook,11,0,0,11
Templar,11,0,0,11
UrgentSloth,11,0,0,11
いろはす,11,0,0,11
コタツムリ,11,0,0,11
바스장이,11,0,0,11
사카키유우야,11,0,0,11
BonoBono,7,4,0,11
dolbaeb,7,4,0,11
Farmis,7,4,0,11
Flashex,7,4,0,11
Gaindalf,7,4,0,11
ivY,7,4,0,11
Kaisser24,7,4,0,11
Lolopass,7,4,0,11
Luffy,7,4,0,11
NescauBR,7,4,0,11
nikbel2805,7,4,0,11
NoTsunBeDere,7,4,0,11
Phoenix,7,4,0,11
Psi,7,4,0,11
REJAVAJI,7,4,0,11
rewind,7,4,0,11
Rick,7,4,0,11
rotdamp,7,4,0,11
Scout,7,4,0,11
Shogun,7,4,0,11
slenderman,7,4,0,11
zongzi,7,4,0,11
эщкере,7,4,0,11
개굴이,7,4,0,11
사실산타는없거든,7,4,0,11
진제루스,7,4,0,11
타요,7,4,0,11
神抽到你崩潰,7,4,0,11
CCplus,6,5,0,11
chanhc,6,0,5,11
Deadlinelyu,6,0,5,11
FoxyFox,6,5,0,11
goticlollita,6,5,0,11
IllustBeast,6,0,5,11
jbillyb,6,0,5,11
Jumice,6,5,0,11
nicholena,6,5,0,11
ophtalmo,6,5,0,11
Pirata,6,0,5,11
Pray,6,5,0,11
ropo,6,5,0,11
Sodo,6,5,0,11
Vo1demort,6,5,0,11
Windkit,6,0,5,11
おれさん,6,5,0,11
겐지,6,0,5,11
야다몽,6,0,5,11
半透明立刻顯現出,6,5,0,11
alexbzg,5,6,0,11
Americavolle,5,6,0,11
asuangco,5,6,0,11
BadKarma,5,0,6,11
BloodEdge,5,6,0,11
coolkid2001,5,6,0,11
Craazytime,5,6,0,11
DarkGoomy,5,0,6,11
dorong,5,0,6,11
Dosage,5,6,0,11
fountain1979,5,0,6,11
Horns,5,0,6,11
Kawekis,5,6,0,11
KingSelassie,5,6,0,11
LeaAndReynad,5,6,0,11
Luke,5,6,0,11
Mhirese,5,6,0,11
Musubi,5,6,0,11
NinetyThree,5,0,6,11
RailgunZ,5,6,0,11
Rocketman,5,6,0,11
Rupflin,5,0,6,11
saba,5,0,6,11
Silence2104,5,6,0,11
try2doit,5,6,0,11
Worix,5,0,6,11
れじなっと,5,6,0,11
김병현,5,6,0,11
라면좀끼리보이,5,0,6,11
밀라네스타,5,6,0,11
여관주인,5,0,6,11
인생망함,5,6,0,11
조성진,5,6,0,11
紅茶同學,5,6,0,11
akara,4,0,7,11
alieneys,4,0,7,11
Bazz,4,7,0,11
BIRDS,4,0,7,11
Buzz,4,0,7,11
Copycat,4,7,0,11
Dasein,4,7,0,11
Dawidoff,4,0,7,11
Etoce,4,0,7,11
Fate,4,0,7,11
Futskin,4,7,0,11
Genghis,4,7,0,11
Heskey4Lyfe,4,7,0,11
iprkolo,4,0,7,11
itwistyu,4,7,0,11
kr1stus,4,0,7,11
Lapotre,4,7,0,11
Lausten,4,7,0,11
Lemon,4,7,0,11
Mashiwagi,4,7,0,11
Nolies,4,7,0,11
POPEYE,4,7,0,11
Prillux,4,7,0,11
Pronto,4,7,0,11
rookieAC,4,7,0,11
Shredder,4,7,0,11
Skills,4,7,0,11
Spoofers,4,7,0,11
Srouc,4,7,0,11
Stretch22,4,7,0,11
weichien,4,0,7,11
Yosumi123,4,0,7,11
Zedleppelin,4,0,7,11
ましゅー,4,0,7,11
독도는한국,4,7,0,11
참교육,4,0,7,11
奪命腳,4,0,7,11
時代的反抗者,4,7,0,11
海鮮超人,4,7,0,11
瑄寶貝,4,0,7,11
龜燃怕火,4,7,0,11
BeUndead,0,11,0,11
Darkan,0,11,0,11
Easy,0,11,0,11
Elrich,0,11,0,11
Fearadot,0,11,0,11
foumou,0,11,0,11
Geroi,0,11,0,11
javiresp,0,11,0,11
kevin7777,0,11,0,11
maczye,0,11,0,11
Mariodela,0,11,0,11
mityaka,0,11,0,11
Mousethecat,0,11,0,11
palenri,0,11,0,11
pepavosum,0,11,0,11
pino94,0,11,0,11
RobbStark,0,11,0,11
RogueOne,0,11,0,11
tacici,0,11,0,11
thousandwood,0,11,0,11
Wanderflo,0,11,0,11
WING0527,0,11,0,11
Yulsic,0,11,0,11
YUNO,0,11,0,11
zabi,0,11,0,11
ピョーーーン,0,11,0,11
새벽달빛향기,0,11,0,11
통통따리톤톤따,0,11,0,11
台中金城武,0,11,0,11
火焰狂影,0,11,0,11
蕪羅亭魔梨威,0,11,0,11
麒颯爾,0,11,0,11
Bojanged,0,6,5,11
CoLdDeAtH,0,6,5,11
Dante,0,6,5,11
DarkXBlazer,0,6,5,11
Drag0nspirit,0,6,5,11
Envius,0,6,5,11
GibbonSlayer,0,6,5,11
kevinkao,0,6,5,11
NovaGrap,0,6,5,11
Ogiez,0,6,5,11
Poskro,0,6,5,11
Poupouli,0,6,5,11
poyu,0,6,5,11
Ranlit,0,6,5,11
RedPandaBear,0,6,5,11
RojNation,0,6,5,11
Wydread,0,6,5,11
Маклауд,0,6,5,11
기가윈드,0,6,5,11
원호짱123,0,6,5,11
餡掛炒飯,0,6,5,11
Blastoise,0,5,6,11
chaoslordk,0,5,6,11
Derpinox,0,5,6,11
Dziomek,0,5,6,11
Giru,0,5,6,11
Hank,0,5,6,11
Hayek5,0,5,6,11
Lutha,0,5,6,11
sohmax,0,5,6,11
Terminoker,0,5,6,11
umad,0,5,6,11
Zeromeia,0,5,6,11
운없는사람1,0,5,6,11
하스스톤,0,5,6,11
Bquiet,0,4,7,11
CAVS,0,4,7,11
ChaosVLord,0,4,7,11
charles9433,0,4,7,11
DungII,0,4,7,11
Faldez,0,4,7,11
HaNaFloweR,0,4,7,11
ivanbertlooc,0,4,7,11
JaMMeX,0,4,7,11
LaSardine42,0,4,7,11
Matchstick,0,4,7,11
MattBR,0,4,7,11
melody,0,4,7,11
midnight,0,4,7,11
Mikro,0,4,7,11
Mishu,0,4,7,11
Mitchtes,0,4,7,11
Olinho,0,4,7,11
Raptor,0,4,7,11
saszako,0,4,7,11
Sheazus,0,4,7,11
SleepyBear,0,4,7,11
Snyderro,0,4,7,11
SunStorm,0,4,7,11
SWG4,0,4,7,11
Teach,0,4,7,11
Vybon,0,4,7,11
Y0r1k,0,4,7,11
ZachO,0,4,7,11
ノノ,0,4,7,11
강군,0,4,7,11
超級魚人,0,4,7,11
龍的傳人,0,4,7,11
Aleqt,0,0,11,11
Babis,0,0,11,11
Blackyyy,0,0,11,11
BlinkBlink,0,0,11,11
Cagliostro,0,0,11,11
CandyBoy,0,0,11,11
Cynthia,0,0,11,11
Dahlia,0,0,11,11
Dehmax,0,0,11,11
djenddl,0,0,11,11
Dragonaccio,0,0,11,11
FForteech,0,0,11,11
GAP1698,0,0,11,11
hardluck,0,0,11,11
HATIKQ,0,0,11,11
Jace,0,0,11,11
johnnyboy,0,0,11,11
Kancun,0,0,11,11
Longzx,0,0,11,11
mwestb1,0,0,11,11
Neol,0,0,11,11
Ranpo,0,0,11,11
Shuku,0,0,11,11
SlippyG,0,0,11,11
Slysssa,0,0,11,11
soraka,0,0,11,11
Suckboy,0,0,11,11
TheLastChamp,0,0,11,11
YudukiYu,0,0,11,11
둠빠따대무대무,0,0,11,11
빼앸,0,0,11,11
Alokin,10,0,0,10
Aquiver,10,0,0,10
azure,10,0,0,10
Cool,10,0,0,10
Cosine,10,0,0,10
Deceptions,10,0,0,10
EdwardCoug,10,0,0,10
esportschamp,10,0,0,10
Geekaleek,10,0,0,10
Gromthinker,10,0,0,10
Growgo,10,0,0,10
Hëhë,10,0,0,10
Kaelthas,10,0,0,10
maDe,10,0,0,10
Melopia,10,0,0,10
Money,10,0,0,10
Moran,10,0,0,10
Mul,10,0,0,10
Pandaboy,10,0,0,10
Pawel1604,10,0,0,10
rogerXXX,10,0,0,10
Silmaluomi,10,0,0,10
TaddyMason,10,0,0,10
VAULT,10,0,0,10
じょんつん,10,0,0,10
노은동미친개,10,0,0,10
키다리아저씨,10,0,0,10
吃餅囉,10,0,0,10
肉堡,10,0,0,10
齊修羅,10,0,0,10
abel,6,4,0,10
acucaracha,6,4,0,10
Bajs16,6,4,0,10
Bendrikus,6,4,0,10
Bephore,6,4,0,10
CaNnibal,6,4,0,10
Creoo,6,4,0,10
Deni,6,4,0,10
desodione,6,4,0,10
doktorrrr,6,4,0,10
Dremlin,6,4,0,10
Ellery,6,4,0,10
excito,6,4,0,10
Falular,6,4,0,10
Fraud,6,4,0,10
fRozen,6,4,0,10
gatipoteto,6,4,0,10
Gp2,6,4,0,10
Key,6,4,0,10
KnueChan,6,4,0,10
Kurt,6,4,0,10
Lono88,6,4,0,10
Lore,6,4,0,10
LostXmas,6,4,0,10
MidgetNinja,6,4,0,10
monkey,6,4,0,10
Mr7x,6,4,0,10
Numma,6,4,0,10
paremin,6,4,0,10
park,6,4,0,10
poteto,6,4,0,10
SpAwN,6,4,0,10
theoddone23,6,4,0,10
Tuval,6,4,0,10
Univerth,6,4,0,10
xPowerful1x,6,4,0,10
Xrustec,6,4,0,10
강슬기,6,4,0,10
그림자폭풍,6,4,0,10
기중,6,4,0,10
에이지,6,4,0,10
초능,6,4,0,10
大懶熊,6,4,0,10
bergman,5,5,0,10
Firefly,5,5,0,10
Invincible,5,5,0,10
Kevin,5,5,0,10
MagicAndy,5,0,5,10
Mckee,5,5,0,10
Omega,5,5,0,10
protaras,5,5,0,10
RandomPick,5,5,0,10
SaltySandy,5,0,5,10
TacoIsBad,5,5,0,10
Trent,5,0,5,10
yusa,5,5,0,10
zelax,5,5,0,10
zoshit228,5,0,5,10
굳덕수,5,5,0,10
淺酌,5,0,5,10
蒼狼,5,0,5,10
霍格,5,5,0,10
ABA,4,6,0,10
Alabrel,4,6,0,10
AlexGdu94,4,6,0,10
arbok,4,0,6,10
Ault,4,6,0,10
Bear,4,0,6,10
Blair,4,6,0,10
Ch95120,4,6,0,10
ClaudioMà,4,6,0,10
CYAN,4,0,6,10
Cybernav,4,6,0,10
czosnak,4,6,0,10
danireySvQ,4,6,0,10
Death,4,6,0,10
deckparrot,4,6,0,10
Dice,4,6,0,10
Dostinate,4,0,6,10
EddStark,4,6,0,10
ehome,4,6,0,10
Elstein,4,6,0,10
Etsuo3,4,6,0,10
fercho,4,0,6,10
Firox,4,6,0,10
Galantis,4,6,0,10
Gemini,4,6,0,10
GoSuForEVeR,4,6,0,10
hruby,4,6,0,10
ibtingz,4,6,0,10
Iloveyou,4,6,0,10
Isosunriser,4,6,0,10
KamChancelor,4,6,0,10
kondrash228,4,6,0,10
LegendGonti,4,6,0,10
LizardWizard,4,6,0,10
monkey25787,4,0,6,10
nakedgun,4,6,0,10
rabbit757,4,6,0,10
Rests,4,6,0,10
RIKA,4,6,0,10
SgtSlty,4,6,0,10
ShaarLun,4,6,0,10
SyoGo,4,6,0,10
Thorador,4,0,6,10
timberwolfs,4,6,0,10
Timon,4,0,6,10
truvietboi,4,6,0,10
UNIQUE,4,0,6,10
Zob,4,6,0,10
デデンネモ,4,6,0,10
그러하다,4,6,0,10
김동민,4,6,0,10
보리,4,6,0,10
전설찍고즐겜,4,0,6,10
歐嗨憂,4,6,0,10
羊哥,4,0,6,10
Asla,0,10,0,10
Attrix,0,10,0,10
Bananmur,0,10,0,10
Berseker,0,10,0,10
Beto,0,10,0,10
BingFu,0,10,0,10
Carvalho,0,10,0,10
corocce,0,10,0,10
CupCake,0,10,0,10
d3n0r,0,10,0,10
Delouche,0,10,0,10
Django,0,10,0,10
Doc,0,10,0,10
dOOrFix,0,10,0,10
Finck,0,10,0,10
gemo,0,10,0,10
Godfree,0,10,0,10
Hagbard,0,10,0,10
IIdollarCwon,0,10,0,10
Inhabulos,0,10,0,10
iziboulbi,0,10,0,10
KOBE,0,10,0,10
koronkoron,0,10,0,10
Kronos,0,10,0,10
Legendary123,0,10,0,10
Litiq,0,10,0,10
lyndis,0,10,0,10
Macbeth,0,10,0,10
MisakiFC,0,10,0,10
mylife294,0,10,0,10
oGURLz,0,10,0,10
Patrick,0,10,0,10
PogChampion,0,10,0,10
Sapicotte,0,10,0,10
Slye,0,10,0,10
Solar,0,10,0,10
Suppressed,0,10,0,10
t01yan,0,10,0,10
Tamizo,0,10,0,10
Teddy,0,10,0,10
teto,0,10,0,10
TheOneJack,0,10,0,10
Tromic,0,10,0,10
Харамад,0,10,0,10
세상을바꾸고싶다,0,10,0,10
킴채휸,0,10,0,10
小本,0,10,0,10
AIChristBot,0,5,5,10
Andrws,0,5,5,10
Cogshallman,0,5,5,10
JhoelMP,0,5,5,10
ManaCh,0,5,5,10
Maximal,0,5,5,10
MiuCAT,0,5,5,10
Mur0,0,5,5,10
No13,0,5,5,10
Quan,0,5,5,10
Raijuu,0,5,5,10
s4mule,0,5,5,10
Tomo,0,5,5,10
Wilbell,0,5,5,10
yeschicken,0,5,5,10
だんぷぅ,0,5,5,10
엘렌시아드,0,5,5,10
Bankyugi,0,4,6,10
Ben27A,0,4,6,10
berkay555,0,4,6,10
Bloom,0,4,6,10
Bom,0,4,6,10
BrightInwZaa,0,4,6,10
buno,0,4,6,10
Carestia,0,4,6,10
Casper,0,4,6,10
Charlie,0,4,6,10
Dartill,0,4,6,10
Davismo,0,4,6,10
DayMan,0,4,6,10
DKamo,0,4,6,10
Elsa,0,4,6,10
fcor,0,4,6,10
FrostyDog,0,4,6,10
Grimmjow,0,4,6,10
hotcoco,0,4,6,10
hotgirl,0,4,6,10
Hoxx,0,4,6,10
Jared,0,4,6,10
Judgement,0,4,6,10
koromon,0,4,6,10
koz,0,4,6,10
krustbr,0,4,6,10
KyloRen,0,4,6,10
LordFoul,0,4,6,10
malteemil,0,4,6,10
Maneio,0,4,6,10
nagnol,0,4,6,10
NeR0,0,4,6,10
nicias,0,4,6,10
Phnx,0,4,6,10
pinpin,0,4,6,10
Predator,0,4,6,10
QQzOO,0,4,6,10
RoYcHaNkIsS,0,4,6,10
S3cret,0,4,6,10
Sandrax,0,4,6,10
Shakalets,0,4,6,10
ShineN,0,4,6,10
TheKiing,0,4,6,10
Ty4nKo,0,4,6,10
Valeera,0,4,6,10
Wizoh,0,4,6,10
xavgoh,0,4,6,10
Zero,0,4,6,10
Zhelezny,0,4,6,10
МощныеШтаны,0,4,6,10
みょんちー,0,4,6,10
공감각,0,4,6,10
로아,0,4,6,10
테논,0,4,6,10
安你好我三歲,0,4,6,10
那誰,0,4,6,10
Admirable,0,0,10,10
Aviously,0,0,10,10
Alice,0,0,10,10
AtEase,0,0,10,10
Bennidge,0,0,10,10
BongDaCity,0,0,10,10
Boss,0,0,10,10
Bravo,0,0,10,10
CBass,0,0,10,10
cezaryi,0,0,10,10
Cookain,0,0,10,10
DarkXav,0,0,10,10
Dash,0,0,10,10
DashingHenry,0,0,10,10
dhruvstar,0,0,10,10
Dvl321,0,0,10,10
ElBochoss,0,0,10,10
Entraditas,0,0,10,10
Him,0,0,10,10
I7pocTo,0,0,10,10
KalikQ,0,0,10,10
Kassu,0,0,10,10
kirillsir,0,0,10,10
Kusunoki3,0,0,10,10
Martras,0,0,10,10
masa,0,0,10,10
Minamimi,0,0,10,10
mozhi129,0,0,10,10
NerfAutism,0,0,10,10
NightFire,0,0,10,10
Nikami,0,0,10,10
prime,0,0,10,10
Pushax30678,0,0,10,10
quentinooo,0,0,10,10
robs,0,0,10,10
Rui0128,0,0,10,10
RumGorey,0,0,10,10
RumHam,0,0,10,10
sapphire,0,0,10,10
Schon,0,0,10,10
Sephiroothe,0,0,10,10
sexisme,0,0,10,10
sokuratesu,0,0,10,10
Theude,0,0,10,10
Vulee,0,0,10,10
Zekyon,0,0,10,10
공블리,0,0,10,10
김유겸,0,0,10,10
꿈보다더멋진현실,0,0,10,10
돼지장신영,0,0,10,10
Abito,9,0,0,9
Caveman,9,0,0,9
CherrieDoll,9,0,0,9
Chung,9,0,0,9
Concluding,9,0,0,9
diem4x,9,0,0,9
Diggen,9,0,0,9
Eisen0818,9,0,0,9
ElegarGr,9,0,0,9
Epic,9,0,0,9
