"battletag","class","deckstring"
"Hi3#31902","WARLOCK","  AAECAf0GCO0FtgeQxwLO6QKc+ALx+wKggAOPggMLnALECPsMl8EC58sC8tACiNICx9MClugC1/4C14kDAA== "
"curry#3436","PRIEST","  AAECAa0GBsUE1QrTxQLJxwKQ0wKXhwMMkAKhBOUEjQjyDNHBAujQAsvmAvzqAonxAuiJA+iUAwA= "
"curry#3436","PALADIN","  AAECAZ8FCrcE8gWWBv4HucECws4CzfQC6/cC/fsCwI8DCtwD9AXPBooHrwf2B5YJs8ECiMcClugCAA== "
"curry#3436","HUNTER","  AAECAR8KxwOHBMkEuwWdzALf0gKG0wLJ+AKnggObhQMKjQGoArUDgQqOwwLd0gLj0gKL5QKghQOkiAMA "
"curry#3436","ROGUE","  AAECAYO6AgavBMrLAv3qAp74Auf6AoWKAwyMAssD1AXdCIHCAp/CAuvCAsrDAtHhAovlAqbvAvr+AgA= "
"Ruby#12922","HUNTER","  AAECAR8MjQHHA4cEyQS7BZ3MAt/SAobTAuHjAsn4AqeCA5uFAwmoArUDgQqOwwLd0gLj0gKL5QKghQOkiAMA "
"Ruby#12922","ROGUE","  AAECAaIHBq8EyssCnvgC5/oC+v4ChYoDDIwCywPUBfUF3QiBwgKfwgLrwgLKwwLR4QKL5QKm7wIA "
"Ruby#12922","PRIEST","  AAECAa0GAvLxAuX3Ag74AuUE9geNCKUJ0QrSCvIM+wzRwQLYwQLJxwLL5gLoiQMA "
"Ruby#12922","PALADIN","  AAECAZ8FCrcE8gX6BooHucECws4Ct+kCzfQC6/cC/fsCCtwD9AXPBq8H9gf+B5YJs8ECiMcClugCAA== "
"Yisoo#3894","ROGUE","  AAECAYO6AgayAq8E/eoCnvgC5/oC+v4CDIwCywPUBfUF3QiBwgKfwgLrwgLR4QKL5QKm7wKFigMA "
"Yisoo#3894","PALADIN","  AAECAaToAgq3BPIF+gaKB7nBAsLOArfpAs30Auv3Av37AgrcA/QFzwavB/YH/geWCbPBAojHApboAgA= "
"Yisoo#3894","PRIEST","  AAECAa0GCMUE1Qr7DNPFAsnHApDTAonxAuiUAwuQAqEE5QT2B40I8gzRwQLo0ALL5gL86gK98wIA "
"Yisoo#3894","HUNTER","  AAECAR8GuwXbCe0JhtMC7/ECyfgCDI0BqAK1A94ElwiBCo7DAt3SAuHjAovlAqCFA6SIAwA= "
"ulza8102#1393","ROGUE","  AAECAaIHBrICyAOvBMrLAp74Auf6AgyMAssD1AX1Bd0IgcICn8IC68ICysMC0eECi+UCpu8CAA== "
"ulza8102#1393","PRIEST","  AAECAa0GBL7IAuX3ApeHA9KJAw34AuUE9gelCdEK0gryDPsM0cEC2MEC5cwC8vEC64oDAA== "
"ulza8102#1393","PALADIN","  AAECAcOfAwKvBJ74Ag5G8AP1BfkKm8IC68ICg8cCuMcC48sClc4C+9MC0eEC1uUC7vcCAA== "
"ulza8102#1393","HUNTER","  AAECAR8MjQHHA4cEyQS7BZ3MAt/SAobTAuHjAsn4AqeCA5uFAwmoArUDgQqOwwLd0gLj0gKL5QKghQOkiAMA "
